CHR	START	END	POSCOLOR
2	2401501	2402289	3
2	2403347	2405150	3
2	2405215	2407562	3
2	2408603	2409556	3
2	2410117	2410737	3
2	2411587	2411788	3
2	2412377	2414121	3
2	2417327	2417803	3
2	2418923	2420080	2
2	2420438	2420976	3
2	2422778	2427649	3
2	2429042	2430523	3
2	2432546	2433377	3
2	2436944	2438623	1
2	2440117	2441140	3
2	2442864	2444474	3
2	2445622	2447857	2
2	2447960	2448446	3
2	2448666	2449663	3
2	2449906	2452771	3
2	2454486	2455143	3
2	2455293	2455802	3
2	2457434	2458262	3
2	2458781	2460107	3
2	2460822	2462816	2
2	2465470	2467141	2
2	2476304	2478070	3
2	2480119	2481878	3
2	2482167	2483417	3
2	2483873	2485660	3
2	2486606	2486786	3
2	2488110	2489064	3
2	2489416	2491047	3
2	2491397	2493429	3
2	2494227	2495359	3
2	2495813	2497514	2
2	2497844	2498295	3
2	2498659	2499310	3
2	2499600	2501077	3
2	2501389	2503142	3
2	2504636	2507354	3
2	2508528	2509933	3
2	2510414	2511356	3
2	2511963	2513304	3
2	2514251	2515751	3
2	2516959	2518142	3
2	2520911	2522614	3
2	2523543	2524570	3
2	2524926	2525413	3
2	2532799	2534614	2
2	2537567	2538327	2
2	2538424	2540751	3
2	2540990	2541330	3
2	2542227	2543365	2
2	2545932	2547285	3
2	2551874	2554095	3
2	2556023	2558533	3
2	2559513	2563677	3
2	2564306	2567950	3
2	2569238	2569457	3
2	2569767	2570728	3
2	2571091	2572185	2
2	2573535	2575149	3
2	2576685	2580461	3
2	2581169	2582942	3
2	2583514	2584207	3
2	2585202	2585606	3
2	2585914	2587313	3
2	2587940	2589343	3
2	2590496	2590850	3
2	2591240	2593903	3
2	2594369	2598178	3
2	2599537	2601354	3
2	2601457	2602323	3
2	2604589	2604999	3
2	2606701	2610196	3
2	2612039	2613338	2
2	2613692	2614807	1
2	2616233	2617237	3
2	2617964	2619117	3
2	2620465	2621413	3
2	2621900	2623708	3
2	2624273	2631616	3
2	2633549	2634812	3
2	2635127	2636540	3
2	2636669	2637623	3
2	2638101	2639079	3
2	2639923	2643714	3
2	2644366	2645774	3
2	2646186	2648570	3
2	2649472	2650186	3
2	2650361	2652018	1
2	2654351	2655375	2
2	2656132	2657704	3
2	2658488	2658925	3
2	2658977	2661170	2
2	2667546	2668856	1
2	2669323	2670736	3
2	2671510	2672189	3
2	2672650	2674682	3
2	2676013	2680142	3
2	2680941	2683078	3
2	2684449	2686026	3
2	2686880	2687669	3
2	2688079	2688721	3
2	2689077	2690103	3
2	2691259	2692985	3
2	2693524	2694163	3
2	2696497	2698040	3
2	2706023	2707828	2
2	2709185	2709332	3
2	2710707	2713091	3
2	2713648	2714489	3
2	2715463	2718246	3
2	2719491	2721782	3
2	2722485	2722677	3
2	2722971	2724569	3
2	2725086	2725993	3
2	2726442	2727606	3
2	2729210	2729966	3
2	2732428	2732942	3
2	2735443	2737644	3
2	2738296	2739427	3
2	2739587	2740950	3
2	2741523	2743466	3
2	2744025	2748623	3
2	2749153	2751229	3
2	2752933	2755507	3
2	2756312	2757530	3
2	2765955	2767661	3
2	2769070	2769517	3
2	2769577	2771978	3
2	2772679	2773827	3
2	2774650	2776506	3
2	2776975	2780593	3
2	2781343	2782543	3
2	2783951	2785035	3
2	2787715	2790060	3
2	2794581	2795304	2
2	2796137	2798780	3
2	2800052	2801396	3
2	2801782	2803288	3
2	2803839	2806113	3
2	2806599	2808606	3
2	2810982	2812715	3
2	2812957	2814017	3
2	2816013	2818939	3
2	2820239	2821777	3
2	2822572	2823423	3
2	2824063	2826443	3
2	2826792	2828674	3
2	2829419	2831069	3
2	2831190	2832051	1
2	2833950	2834766	2
2	2835516	2836498	3
2	2836725	2837628	3
2	2837787	2839642	3
2	2840140	2842087	3
2	2842409	2843470	3
2	2843828	2844544	3
2	2845209	2849083	3
2	2850119	2851166	3
2	2851521	2853603	3
2	2854557	2855455	3
2	2856182	2857969	3
2	2858393	2858962	3
2	2859934	2862104	3
2	2872015	2874387	2
2	2875653	2877134	3
2	2879696	2882468	3
2	2885860	2887354	1
2	2887903	2889143	2
2	2889617	2891186	3
2	2891915	2893067	3
2	2894126	2896563	3
2	2897277	2904954	3
2	2905489	2905867	3
2	2909891	2910695	3
2	2911614	2913580	3
2	2914612	2917336	3
2	2918379	2919804	2
2	2920131	2920747	3
2	2921353	2922223	3
2	2922679	2924208	3
2	2925720	2927869	3
2	2928330	2930201	3
2	2930499	2931700	3
2	2933630	2934747	3
2	2939928	2941674	1
2	2942486	2945333	3
2	2945753	2946820	3
2	2947088	2948660	3
2	2949752	2953039	1
2	2954645	2956072	3
2	2956734	2957918	3
2	2959289	2960726	2
2	2960974	2963253	3
2	2964506	2965442	3
2	2966246	2968327	3
2	2968969	2970761	3
2	2970762	2971216	3
2	2973563	2974660	3
2	2975318	2975817	3
2	2976028	2977357	3
2	2978171	2979273	3
2	2981132	2983004	3
2	2984375	2986072	3
2	2986729	2987614	3
2	2987860	2990110	3
2	2990598	2992936	3
2	2994231	2994537	3
2	2994892	2996065	2
2	2996413	2997075	3
2	2997287	3000038	3
2	3000303	3002293	3
2	3003103	3003843	3
2	3004129	3004772	2
2	3005177	3006702	3
2	3007032	3008513	2
2	3009335	3012038	3
2	3014607	3018055	3
2	3018481	3020263	3
2	3021057	3024183	3
2	3024952	3025776	2
2	3035617	3036889	1
2	3038620	3039370	2
2	3040593	3041346	3
2	3042163	3046108	3
2	3047103	3048232	3
2	3056893	3059949	3
2	3060894	3062357	3
2	3063050	3063652	2
2	3066273	3068583	2
2	3069561	3070451	3
2	3070643	3071065	3
2	3071364	3072884	3
2	3075623	3076079	3
2	3076362	3077861	3
2	3078950	3080920	3
2	3081302	3083319	3
2	3083847	3086373	3
2	3086581	3088424	3
2	3089359	3089788	3
2	3091158	3093333	3
2	3093653	3094065	3
2	3094725	3096595	3
2	3097432	3098204	3
2	3099526	3100825	3
2	3102636	3104792	3
2	3105826	3107506	3
2	3108310	3109482	3
2	3110076	3110883	3
2	3111563	3113221	3
2	3113937	3115078	3
2	3115539	3116317	3
2	3116703	3119601	3
2	3120151	3134926	3
2	3135179	3136415	2
2	3137132	3138155	3
2	3138482	3139771	3
2	3140377	3140787	3
2	3141795	3143443	1
2	3144737	3147455	3
2	3148151	3151597	3
2	3151949	3152773	3
2	3154210	3155215	3
2	3155887	3156827	3
2	3157667	3159684	3
2	3160165	3162024	3
2	3163527	3164787	3
2	3165530	3166550	3
2	3167315	3169606	3
2	3170797	3172067	3
2	3173017	3173867	3
2	3174320	3177606	3
2	3178961	3179801	3
2	3180403	3183008	3
2	3183870	3184942	3
2	3185403	3186389	3
2	3187057	3190571	3
2	3192359	3192965	3
2	3194932	3197680	3
2	3197979	3199385	3
2	3199654	3200797	3
2	3201169	3201619	3
2	3201919	3203501	3
2	3203999	3205519	3
2	3206551	3208786	3
2	3209707	3211749	3
2	3212604	3213763	3
2	3215440	3219565	3
2	3220924	3223035	2
2	3224613	3225780	3
2	3229934	3231700	3
2	3233206	3234140	3
2	3235586	3238031	3
2	3238857	3240177	3
2	3240568	3242417	3
2	3242692	3244899	3
2	3245325	3247045	3
2	3247255	3247711	3
2	3250776	3252130	3
2	3254441	3255476	3
2	3256361	3256615	2
2	3257384	3257687	3
2	3258300	3258855	3
2	3260199	3260529	3
2	3261166	3263029	3
2	3263256	3264513	3
2	3264631	3265512	3
2	3266828	3268438	3
2	3269174	3269987	3
2	3270748	3271213	3
2	3272348	3273344	3
2	3276264	3279087	3
2	3279818	3281388	3
2	3282298	3283193	3
2	3283740	3285114	3
2	3285933	3286152	2
2	3288943	3290024	3
2	3290361	3291986	3
2	3294912	3296712	3
2	3297417	3299466	3
2	3299717	3300304	3
2	3300642	3301778	3
2	3302340	3304886	3
2	3305262	3306937	3
2	3307201	3308148	3
2	3309346	3311728	3
2	3313775	3316631	3
2	3317144	3318272	3
2	3319191	3326016	3
2	3326504	3327388	3
2	3327506	3328792	3
2	3330174	3331434	3
2	3331892	3336085	3
2	3336566	3337078	3
2	3337342	3338063	3
2	3338247	3338887	3
2	3339525	3340709	3
2	3343333	3344179	3
2	3344555	3346109	3
2	3346684	3347579	3
2	3348334	3349291	3
2	3353058	3353922	3
2	3354301	3355993	2
2	3360009	3360492	3
2	3361226	3362807	3
2	3363695	3365632	3
2	3367214	3368265	3
2	3369441	3370296	3
2	3370667	3371926	3
2	3373186	3375642	3
2	3383744	3384420	2
2	3385302	3387468	3
2	3387782	3388859	3
2	3390100	3390563	3
2	3393011	3393227	3
2	3394152	3395887	3
2	3396181	3396826	3
2	3397267	3398310	3
2	3399839	3402165	3
2	3402760	3404866	3
2	3405405	3407747	3
2	3409077	3411189	3
2	3423687	3424230	3
2	3424548	3425690	3
2	3426290	3427052	3
2	3428397	3433318	3
2	3433889	3435396	2
2	3435491	3437224	1
2	3437685	3439179	3
2	3439865	3440365	3
2	3441009	3441530	3
2	3441762	3442701	2
2	3442900	3443588	3
2	3444050	3447650	1
2	3448527	3450933	3
2	3453873	3454924	2
2	3456252	3458228	2
2	3458952	3460582	3
2	3460939	3464273	3
2	3464553	3465051	3
2	3465630	3471074	3
2	3474295	3480035	3
2	3480830	3484964	3
2	3486046	3487927	2
2	3489032	3489539	3
2	3490517	3491501	3
2	3492072	3494589	3
2	3497763	3501078	3
2	3502026	3503532	3
2	3504507	3506666	3
2	3507262	3516832	3
2	3518470	3521093	3
2	3521909	3524442	2
2	3524664	3525412	3
2	3526198	3527719	3
2	3528687	3532474	3
2	3533020	3534014	3
2	3535125	3535427	3
2	3536121	3537529	3
2	3537714	3539314	3
2	3539579	3541789	3
2	3543402	3545385	3
2	3546379	3548394	3
2	3549277	3552096	3
2	3552297	3553435	3
2	3554002	3555245	3
2	3556867	3558366	3
2	3559324	3559824	3
2	3560587	3562135	3
2	3564113	3565642	3
2	3565990	3569270	3
2	3569483	3571860	3
2	3572321	3573638	3
2	3585355	3586545	3
2	3588539	3592277	3
2	3593103	3593561	2
2	3594877	3595684	3
2	3596213	3597281	3
2	3598094	3599201	3
2	3602293	3606769	3
2	3613698	3614022	2
2	3615945	3618066	3
2	3619849	3620146	3
2	3620931	3622464	3
2	3623320	3625840	3
2	3626234	3627646	3
2	3628990	3629467	2
2	3629678	3630419	3
2	3632766	3633345	3
2	3635104	3635653	2
2	3637230	3637838	2
2	3641494	3642843	3
2	3645070	3646863	3
2	3647404	3647901	3
2	3648220	3649779	3
2	3649865	3651620	3
2	3651869	3653985	3
2	3654832	3656495	3
2	3657837	3659477	3
2	3660343	3661504	2
2	3666017	3667970	3
2	3669095	3671377	3
2	3672506	3674570	3
2	3675084	3676165	3
2	3676525	3677580	3
2	3678218	3679110	3
2	3679447	3683300	3
2	3683673	3685368	3
2	3685983	3687636	3
2	3689862	3692026	3
2	3693607	3695161	3
2	3695404	3700990	3
2	3701783	3702647	3
2	3702911	3704247	3
2	3705283	3707449	3
2	3707736	3708546	3
2	3708932	3714333	3
2	3714764	3715400	3
2	3718556	3720622	3
2	3721363	3723323	3
2	3723638	3724768	3
2	3725883	3727668	3
2	3728721	3731439	3
2	3732147	3732956	3
2	3734716	3738047	3
2	3740008	3741524	2
2	3743187	3746068	3
2	3746300	3748087	2
2	3748569	3749092	2
2	3749175	3749877	3
2	3752627	3753256	3
2	3753387	3753872	3
2	3754666	3755100	3
2	3755197	3755750	3
2	3757039	3758437	3
2	3760522	3762478	3
2	3763135	3763881	3
2	3764358	3764871	3
2	3765214	3766114	3
2	3766880	3768376	3
2	3770977	3772774	3
2	3774003	3775128	3
2	3776463	3778282	3
2	3778960	3780590	3
2	3781549	3782994	3
2	3783932	3784880	1
2	3784972	3786572	3
2	3786866	3788481	3
2	3788932	3790501	3
2	3791671	3792832	3
2	3793134	3796758	3
2	3800410	3802610	3
2	3803929	3804239	3
2	3805565	3806381	3
2	3808018	3809010	3
2	3810252	3811017	3
2	3811916	3813480	3
2	3814964	3816806	3
2	3817709	3819780	3
2	3821980	3823737	3
2	3824283	3826206	3
2	3827591	3829241	2
2	3829301	3830162	3
2	3831021	3832276	3
2	3833138	3833617	2
2	3835869	3836904	2
2	3838441	3839299	3
2	3846516	3847009	3
2	3849382	3851190	3
2	3852540	3853823	2
2	3857628	3858993	3
2	3859405	3860597	3
2	3861346	3864221	3
2	3866509	3867613	2
2	3876847	3881805	3
2	3882428	3883835	3
2	3886494	3887515	3
2	3887797	3889519	3
2	3890188	3892433	3
2	3895390	3895984	3
2	3896274	3899853	3
2	3901388	3903089	3
2	3910277	3911993	3
2	3912897	3913683	3
2	3913899	3914781	3
2	3915349	3917382	3
2	3917520	3918384	3
2	3919022	3920124	3
2	3920996	3921581	3
2	3921718	3923176	3
2	3923520	3924171	3
2	3924840	3926421	3
2	3926844	3927245	3
2	3927836	3929350	3
2	3930652	3933846	3
2	3935051	3936239	3
2	3937033	3938808	3
2	3939075	3941325	3
2	3942175	3943056	3
2	3943408	3944857	3
2	3945521	3946689	3
2	3947010	3948834	3
2	3951384	3954292	3
2	3955202	3961446	3
2	3965145	3967241	3
2	3968527	3969826	1
2	3970544	3972326	3
2	3974523	3978475	3
2	3980050	3981318	3
2	3981706	3982730	3
2	3982993	3983595	3
2	3984311	3984760	3
2	3986350	3988726	3
2	3990494	3992606	3
2	3993806	3995192	3
2	3995520	3995844	3
2	3997638	4002389	3
2	4003998	4005928	3
2	4007187	4008998	1
2	4009115	4011387	3
2	4013122	4013500	2
2	4015409	4017896	2
2	4023686	4024773	3
2	4025033	4026529	3
2	4027303	4030219	3
2	4030921	4031182	3
2	4032070	4034675	3
2	4035601	4037270	1
2	4037844	4040291	1
2	4040809	4041150	2
2	4043274	4044294	2
2	4044386	4045847	3
2	4048284	4048755	3
2	4049588	4050476	3
2	4051226	4052725	1
2	4053599	4054158	1
2	4054710	4056185	3
2	4056556	4058221	3
2	4058417	4059190	3
2	4059672	4061470	3
2	4061716	4062740	3
2	4063103	4064021	3
2	4064761	4066735	3
2	4067133	4068470	3
2	4070335	4071676	3
2	4073385	4073799	3
2	4073945	4075537	3
2	4076091	4076899	3
2	4077014	4077812	3
2	4078368	4079597	1
2	4081251	4082129	3
2	4082251	4084077	3
2	4084534	4085962	3
2	4087064	4088750	3
2	4089809	4090234	3
2	4090888	4091773	3
2	4092169	4094130	3
2	4096495	4097869	3
2	4098546	4101688	3
2	4101897	4104196	3
2	4104750	4105597	3
2	4106147	4107067	1
2	4108120	4109217	2
2	4110665	4115383	3
2	4116179	4117244	3
2	4118140	4122334	3
2	4125189	4128183	3
2	4129012	4130176	3
2	4130893	4132203	3
2	4133757	4136644	3
2	4137197	4138743	3
2	4140814	4141199	3
2	4141312	4142179	3
2	4143000	4143493	3
2	4143750	4144152	3
2	4144883	4146849	3
2	4150607	4151623	3
2	4152324	4153494	3
2	4153971	4155836	3
2	4156088	4157112	3
2	4159422	4161972	3
2	4162784	4166034	3
2	4166297	4167807	3
2	4168395	4170590	3
2	4171217	4172226	2
2	4175778	4176468	3
2	4178583	4179176	3
2	4179573	4180747	3
2	4181668	4182466	3
2	4183253	4185856	3
2	4187212	4188154	3
2	4188377	4189260	3
2	4191733	4194974	3
2	4198526	4199396	2
2	4200529	4202968	3
2	4204908	4206078	3
2	4206222	4207592	3
2	4208320	4210038	3
2	4210831	4211926	3
2	4212382	4212547	3
2	4213622	4214980	3
2	4215471	4216806	3
2	4217457	4218853	3
2	4220110	4221210	3
2	4223027	4225905	3
2	4228096	4229112	3
2	4229506	4230090	3
2	4232817	4234926	3
2	4235627	4237318	3
2	4237909	4239905	3
2	4240651	4242951	3
2	4243388	4248981	3
2	4249190	4250253	3
2	4251703	4253241	3
2	4253759	4254824	3
2	4255861	4259561	3
2	4260612	4262610	3
2	4263291	4265324	3
2	4265818	4266475	3
2	4266650	4267406	2
2	4269280	4270181	3
2	4270495	4274683	3
2	4275701	4277726	3
2	4281964	4284109	3
2	4285264	4287082	3
2	4288656	4289097	3
2	4289849	4290234	3
2	4290491	4291300	3
2	4291696	4293004	3
2	4293613	4294109	3
2	4294140	4296711	3
2	4301227	4301403	2
2	4308603	4312492	3
2	4313937	4315015	3
2	4315709	4318182	2
2	4318991	4321152	2
2	4321554	4323059	3
2	4324124	4326196	3
2	4326755	4329255	3
2	4330061	4331688	3
2	4332166	4333618	3
2	4338406	4338901	3
2	4339444	4339936	3
2	4340718	4342349	3
2	4342799	4343599	3
2	4343990	4345246	2
2	4345884	4346709	2
2	4348487	4350300	1
2	4351486	4352331	2
2	4353791	4362592	3
2	4363645	4364307	3
2	4364729	4365338	3
2	4366123	4372378	3
2	4372603	4373539	3
2	4374117	4375838	1
2	4376504	4378188	3
2	4379398	4380117	2
2	4407234	4409310	3
2	4411133	4414695	3
2	4415972	4416488	3
2	4417191	4418521	3
2	4418935	4419304	2
2	4420832	4421420	2
2	4421426	4423633	3
2	4424345	4425610	3
2	4425929	4427147	3
2	4429535	4430489	2
2	4431952	4432934	2
2	4433418	4436845	3
2	4437352	4438546	3
2	4439485	4441789	3
2	4442318	4443802	3
2	4443974	4444991	2
2	4446077	4449128	3
2	4449302	4451237	3
2	4451473	4453500	3
2	4454036	4456314	3
2	4456716	4458386	3
2	4458494	4459884	3
2	4460129	4461947	3
2	4462463	4464211	3
2	4464429	4465946	3
2	4466177	4468289	3
2	4468572	4470308	3
2	4470523	4471780	3
2	4472192	4473481	3
2	4474429	4477643	3
2	4480568	4481997	3
2	4483000	4484611	3
2	4485644	4488576	3
2	4491459	4493618	3
2	4494366	4495320	3
2	4496844	4499361	3
2	4502790	4503143	2
2	4504456	4509050	3
2	4509864	4511505	3
2	4513423	4515378	3
2	4516434	4517063	3
2	4517833	4519300	3
2	4519607	4520688	3
2	4521569	4522617	3
2	4523921	4524932	3
2	4525642	4526864	3
2	4529185	4530068	3
2	4530320	4531705	3
2	4532456	4534347	3
2	4534842	4535980	3
2	4536316	4536830	3
2	4537303	4538675	3
2	4541325	4542111	1
2	4544574	4551146	3
2	4552593	4555601	3
2	4556090	4558166	3
2	4558357	4559032	3
2	4561125	4561756	3
2	4562381	4563236	3
2	4564420	4565788	3
2	4566382	4567402	3
2	4568157	4570917	3
2	4571393	4572019	2
2	4575062	4576664	3
2	4578842	4580921	3
2	4582518	4582850	2
2	4583717	4584804	3
2	4586435	4589690	3
2	4591794	4594312	3
2	4594846	4598287	3
2	4598608	4601785	2
2	4602141	4605272	3
2	4608038	4611739	3
2	4613099	4618735	3
2	4619125	4619715	3
2	4621698	4622493	3
2	4622523	4623519	3
2	4623803	4625024	3
2	4625755	4626434	3
2	4626832	4627365	3
2	4628829	4629697	3
2	4632417	4632980	2
2	4634122	4635540	3
2	4636346	4638062	3
2	4638959	4639253	2
2	4639958	4641382	3
2	4641841	4642608	3
2	4643750	4644254	2
2	4644597	4647238	3
2	4647991	4649122	3
2	4649891	4650485	3
2	4650882	4653734	3
2	4653901	4654978	3
2	4655350	4656544	3
2	4656729	4657409	3
2	4657627	4659250	3
2	4659289	4659739	3
2	4660563	4662944	3
2	4664940	4666688	3
2	4667783	4669776	3
2	4670228	4671503	3
2	4671897	4674255	3
2	4675279	4675939	3
2	4677516	4679574	3
2	4680082	4682173	3
2	4682599	4684016	3
2	4684855	4685674	3
2	4686137	4686743	3
2	4687843	4694502	1
2	4696793	4699568	3
2	4700730	4703680	3
2	4703976	4704610	3
2	4706129	4707287	2
2	4707366	4709248	3
2	4710023	4711115	3
2	4711119	4711661	3
2	4712127	4712604	3
2	4714290	4714508	3
2	4715938	4716433	3
2	4717942	4718413	3
2	4719943	4721175	3
2	4722476	4724018	3
2	4724803	4725225	2
2	4725289	4726377	3
2	4726914	4728067	3
2	4728456	4729745	3
2	4731827	4733744	3
2	4733938	4735634	3
2	4736285	4737512	3
2	4738067	4738500	3
2	4739750	4741177	3
2	4741717	4742821	3
2	4743946	4745571	3
2	4745718	4746020	2
2	4746405	4747472	3
2	4748365	4750630	3
2	4750638	4751495	3
2	4751805	4753480	3
2	4753775	4754843	3
2	4755390	4757486	3
2	4758224	4758749	3
2	4759978	4760550	3
2	4761367	4764183	3
2	4768072	4769236	3
2	4771351	4772161	3
2	4775379	4776194	3
2	4777041	4778169	3
2	4778956	4779937	3
2	4780648	4781985	3
2	4782517	4783879	3
2	4784608	4785458	3
2	4786113	4788002	1
2	4788852	4790334	1
2	4791016	4792633	1
2	4793708	4795220	1
2	4795720	4797839	1
2	4798098	4799187	2
2	4800193	4800859	2
2	4810459	4812220	2
2	4813533	4818844	2
2	4830053	4830712	2
2	4839414	4843962	2
3	402	2018	2
3	2590	4428	1
3	6666	8312	1
3	13430	17552	3
3	19897	20746	1
3	21646	22639	3
3	23779	24188	3
3	25625	26761	2
3	33875	34263	2
3	37428	39628	1
3	42154	44755	3
3	44927	46811	3
3	47665	50527	3
3	51467	53210	3
3	54077	55298	3
3	56304	57708	3
3	59551	60513	3
3	61075	62080	3
3	62584	63336	3
3	64482	66167	3
3	66982	67718	3
3	68309	69690	3
3	71185	72731	3
3	73099	73473	3
3	73701	74541	3
3	74957	75340	3
3	75581	78017	3
3	78224	81471	3
3	83685	84174	2
3	85015	85727	2
3	87666	88657	3
3	89708	91396	3
3	95149	96470	3
3	97060	98467	3
3	99332	100183	3
3	100584	101583	3
3	104267	105189	3
3	105831	107458	2
3	109669	110363	1
3	111561	112798	3
3	113360	114614	3
3	114808	115416	3
3	118037	118546	3
3	120238	120838	2
3	122359	123387	3
3	124299	125534	1
3	128894	129373	1
3	131434	133883	3
3	135909	137426	2
3	139328	141303	1
3	141603	142951	1
3	143077	143800	2
3	144989	146337	3
3	147728	149291	3
3	149475	149691	3
3	150194	150911	3
3	151399	153549	3
3	153932	155427	3
3	156331	158718	3
3	160363	161434	3
3	161684	162462	3
3	163866	165285	3
3	165342	166134	3
3	166510	167617	3
3	168135	168675	2
3	169510	169975	3
3	170027	170740	3
3	171269	172277	3
3	173810	175067	3
3	175705	176902	2
3	177335	178550	2
3	180125	180966	3
3	181483	182728	3
3	185512	190854	3
3	191943	193601	1
3	194214	195729	2
3	197611	198154	3
3	198639	199110	3
3	201595	202414	3
3	203486	205245	1
3	210185	217663	3
3	218496	219626	3
3	219806	221331	3
3	222858	224318	3
3	224774	225500	3
3	226636	227146	3
3	227322	227846	3
3	229237	231178	3
3	231775	233454	3
3	234049	235327	3
3	235570	236417	3
3	240062	240954	3
3	241865	242768	3
3	242860	244210	3
3	244835	245473	3
3	249404	250771	3
3	251367	253480	3
3	253706	254774	3
3	257503	257992	3
3	258838	261096	3
3	262404	264035	1
3	264242	264841	3
3	267092	267709	3
3	268274	268919	3
3	271910	274180	3
3	275323	278940	3
3	279743	281043	3
3	281527	282670	3
3	283447	284223	2
3	284481	285158	1
3	292870	293044	2
3	296416	297658	3
3	298198	298957	3
3	299544	300964	3
3	301992	303234	3
3	303992	304430	3
3	305173	306292	3
3	306883	308102	2
3	308785	309532	3
3	310154	311384	3
3	312070	312994	3
3	316914	318060	3
3	319814	321038	3
3	322935	323293	3
3	323987	324926	3
3	325059	326023	3
3	326487	326992	3
3	328367	328840	3
3	329546	331897	3
3	333212	335440	2
3	337591	339241	3
3	341204	341596	3
3	342747	343112	2
3	343939	344659	3
3	348199	352618	3
3	352858	360985	3
3	361278	362051	3
3	362766	363395	2
3	364637	367172	3
3	368753	370038	3
3	370428	371772	3
3	372685	373695	3
3	373923	375819	3
3	379236	380404	3
3	381070	381873	3
3	383458	385884	3
3	385998	387802	3
3	388212	389688	3
3	391332	392839	3
3	393034	394802	3
3	395358	397771	1
3	399964	401378	2
3	402523	404032	3
3	405562	406225	3
3	406839	409299	3
3	409424	410425	3
3	411182	412868	3
3	413737	415200	3
3	418433	419464	3
3	421025	422865	3
3	425908	426295	3
3	427128	429041	3
3	430491	431286	3
3	432440	432815	2
3	433473	434251	2
3	434349	434648	3
3	436291	437189	2
3	437310	438794	3
3	439280	440528	3
3	440716	441359	3
3	442290	443506	3
3	444022	444979	3
3	445134	446424	3
3	447468	448887	3
3	449751	450915	3
3	451842	453440	3
3	453675	454854	3
3	455087	456389	3
3	456774	459314	3
3	461643	463836	3
3	464265	465931	3
3	466320	467706	3
3	471034	472744	3
3	475188	476665	3
3	477530	478133	3
3	478699	480269	3
3	480366	481557	1
3	482058	482362	3
3	483690	485174	2
3	485493	487898	3
3	490460	491038	3
3	491353	493641	3
3	494417	496277	3
3	496467	497093	1
3	497347	497887	2
3	499770	500210	2
3	500883	502709	3
3	503251	503764	3
3	503995	505870	3
3	506717	509165	3
3	509570	511109	3
3	513249	515562	3
3	516065	518881	3
3	523326	524089	3
3	524791	525823	3
3	526515	527448	1
3	530128	531060	2
3	531413	532926	1
3	534042	536328	3
3	539079	539829	2
3	539992	540972	3
3	541985	542609	3
3	542961	543858	3
3	544868	545444	3
3	546825	547920	3
3	548009	549026	3
3	549218	549818	3
3	549974	550422	3
3	550672	551816	3
3	552714	554348	3
3	554697	555831	3
3	555890	556343	3
3	556664	557524	3
3	558026	559051	3
3	563575	566074	3
3	567213	570529	3
3	571555	573413	3
3	573840	575293	3
3	575690	576530	2
3	579971	582174	3
3	582964	583620	3
3	584523	585462	3
3	586088	587454	3
3	587917	588607	3
3	589012	590132	3
3	590868	591923	3
3	592653	593657	2
3	597475	598283	1
3	599402	601482	2
3	612325	616203	2
3	617208	617862	2
3	619105	620787	1
3	621687	623763	1
3	624161	626019	2
3	626520	627309	1
3	629947	632001	1
3	632051	634289	3
3	635155	635724	2
3	639572	642085	2
3	645823	646416	2
3	646908	653701	1
3	653901	654900	1
3	655120	655876	2
3	656193	658708	2
3	661033	661873	1
3	661931	662221	2
3	662969	664265	1
3	664697	666282	1
3	667107	668051	1
3	668463	669410	2
3	671968	673243	2
3	674016	675223	1
3	680775	681494	2
3	689550	691135	1
3	694319	697667	3
3	698244	699803	3
3	700041	700805	3
3	701772	702102	3
3	702508	704476	3
3	704860	706087	3
3	706437	708220	3
3	710950	711562	3
3	712442	715223	3
3	715590	720193	3
3	725485	727207	3
3	729327	731020	3
3	733661	734410	3
3	735386	737024	3
3	742042	742971	3
3	744945	745835	3
3	746042	747926	3
3	749765	750896	3
3	751333	751610	2
3	756177	758269	2
3	761048	761442	3
3	762650	763184	2
3	769214	771714	2
3	772321	774059	3
3	775564	776570	3
3	777252	779618	3
3	779896	782011	3
3	784176	784982	3
3	788095	788887	3
3	789400	790266	3
3	790541	790955	2
3	794042	794849	1
3	798064	799806	3
3	800445	800754	3
3	801363	802053	3
3	802295	804266	3
3	804964	805547	3
3	806166	807813	3
3	808407	809405	3
3	812247	812619	3
3	815964	816466	3
3	817223	817842	3
3	821641	822340	3
3	824478	825422	2
3	830518	831761	1
3	832252	833694	2
3	840570	841513	2
3	843390	846003	3
3	846638	846887	3
3	847574	848244	3
3	849710	851008	3
3	851267	853296	3
3	854573	855826	3
3	857218	858799	3
3	859099	859798	3
3	860519	861467	3
3	862319	862739	3
3	864236	865759	3
3	866770	868128	3
3	868560	870093	3
3	874448	875307	3
3	876156	877701	3
3	878887	879292	3
3	881368	882267	3
3	882544	884161	3
3	884899	885846	3
3	886055	887323	3
3	887791	889226	3
3	889933	891157	3
3	892437	898764	3
3	899327	899885	3
3	901267	902008	3
3	902204	903326	3
3	904876	906262	3
3	906573	907456	3
3	908167	914471	3
3	914604	918596	3
3	919373	921323	3
3	922149	922930	3
3	923527	925123	3
3	927325	927997	3
3	928719	929048	2
3	929863	930503	3
3	932361	933890	3
3	934428	935206	1
3	935265	935588	2
3	936147	937894	1
3	938258	939263	3
3	942882	944220	2
3	945411	946095	3
3	946582	946893	3
3	947248	949909	3
3	951251	951462	2
3	954742	956482	3
3	957421	959083	3
3	959394	960918	3
3	961703	963569	3
3	964394	965315	3
3	968693	969866	3
3	971142	973485	3
