CHR	START	END	POSCOLOR
1	2925343	2925809	3
1	2926001	2930510	3
1	2931986	2933711	3
1	2935421	2937365	3
1	2944586	2947343	3
1	2948522	2949353	2
1	2952021	2954019	3
1	2955557	2957525	3
1	2957816	2959928	3
1	2960896	2962522	3
1	2963191	2964004	3
1	2964200	2965876	2
1	2966484	2968236	3
1	2968357	2969704	3
1	2969915	2971430	3
1	2976149	2978963	3
1	2981408	2983796	3
1	2984914	2986141	3
1	2986246	2987140	3
1	2987591	2989826	3
1	2993142	2996181	3
1	2997001	2998681	3
1	2999683	3001456	3
1	3001543	3002887	3
1	3003280	3005824	3
1	3006267	3008211	3
1	3008288	3008819	3
1	3009400	3009805	3
1	3011925	3013044	3
1	3013323	3013620	3
1	3013879	3015793	3
1	3015900	3016878	3
1	3017710	3019984	3
1	3020080	3020674	3
1	3020865	3022497	3
1	3022626	3023331	3
1	3025934	3030617	3
1	3030838	3031201	3
1	3031381	3033394	3
1	3035055	3037137	3
1	3037437	3038457	3
1	3038902	3040153	3
1	3041387	3043340	3
1	3043437	3044964	3
1	3045792	3047274	3
1	3051418	3052999	3
1	3053316	3056847	3
1	3061339	3063046	3
1	3063731	3065366	3
1	3065853	3066930	3
1	3067394	3069416	3
1	3074019	3075135	3
1	3075629	3076121	3
1	3076533	3078462	3
1	3078505	3080161	3
1	3080845	3082867	3
1	3083623	3084229	3
1	3084237	3086670	3
1	3087545	3088735	1
1	3089130	3089535	3
1	3089847	3090852	3
1	3091014	3093315	3
1	3093322	3096691	3
1	3097093	3098599	3
1	3099206	3104660	3
1	3104953	3105268	3
1	3105686	3106349	3
1	3106576	3107665	3
1	3108043	3108856	3
1	3113600	3114743	3
1	3115348	3118555	3
1	3119758	3120121	3
1	3120933	3122685	3
1	3123049	3124723	3
1	3125261	3126830	3
1	3126895	3127267	3
1	3127603	3128593	3
1	3128662	3131260	3
1	3132916	3134062	3
1	3135407	3138674	3
1	3139006	3140689	3
1	3140870	3143546	3
1	3144086	3144923	3
1	3145302	3146103	3
1	3146583	3147441	3
1	3147893	3150121	3
1	3150923	3154691	3
1	3155029	3156040	3
1	3156049	3156742	3
1	3157022	3158291	3
1	3158467	3160450	3
1	3162077	3162518	3
1	3162714	3164187	3
1	3165466	3167263	3
1	3167370	3167589	3
1	3167603	3169439	3
1	3169512	3169743	3
1	3169829	3170798	3
1	3170800	3171577	3
1	3171641	3172988	3
1	3173046	3174396	3
1	3174487	3175423	3
1	3175480	3176206	3
1	3176580	3177333	2
1	3177393	3178053	1
1	3179520	3180672	2
1	3181101	3181419	2
1	3182587	3182917	2
1	3183134	3184109	2
1	3184383	3185097	2
1	3185177	3185702	2
2	4247	4775	2
2	5664	7332	3
2	7512	8043	1
2	8146	9289	3
2	9362	11063	3
2	11102	12443	3
2	12626	13250	3
2	13263	14415	3
2	14822	15443	3
2	15459	17610	3
2	19682	21194	3
2	21532	22756	3
2	22787	23423	3
2	23505	24807	3
2	24907	25816	3
2	26028	27414	3
2	27573	28383	3
2	28552	28786	3
2	28895	30038	3
2	30160	31546	3
2	31625	32573	3
2	33339	33606	3
2	33673	34845	3
2	34969	35674	3
2	35747	36395	3
2	36537	37164	3
2	37589	38033	3
2	38514	39111	3
2	39145	41932	3
2	42100	43573	3
2	44273	47525	3
2	47574	49671	3
2	50246	53258	3
2	53350	55222	3
2	55484	56696	3
2	57067	57796	3
2	59134	62923	3
2	63243	64161	3
2	64198	64981	3
2	65220	66276	3
2	66333	68124	3
2	69091	70396	3
2	70658	74441	3
2	74567	74909	3
2	75585	77592	3
2	78115	80617	3
2	80937	81939	3
2	82823	84176	3
2	84800	86630	3
2	87919	89626	3
2	89852	90326	3
2	90639	92416	3
2	92549	94091	3
2	95114	96692	3
2	96805	97516	3
2	97953	98402	3
2	98608	99577	3
2	99684	100710	3
2	101390	104711	3
2	104999	108467	3
2	108668	109364	3
2	111316	112000	3
2	115250	116159	3
2	117030	119568	3
2	119807	121154	3
2	121279	122833	3
2	123702	126801	3
2	127118	128738	3
2	130082	130934	3
2	131110	131473	3
2	132165	132789	3
2	133182	134361	3
2	134597	135632	3
2	136179	137634	3
2	137839	138739	3
2	138888	140385	3
2	140473	142381	3
2	142771	144538	3
2	144759	146097	3
2	146140	147394	3
2	148522	148978	3
2	149616	150693	3
2	150837	151791	3
2	152001	152688	3
2	152900	153587	3
2	153785	154451	3
2	154510	155250	3
2	155803	156274	3
2	156998	157127	3
2	157850	158405	3
2	158669	160769	3
2	164438	166076	3
2	167262	168912	1
2	170188	171838	1
2	172316	172955	3
2	173127	173497	3
2	173660	173915	3
2	173927	174374	3
2	174571	175750	3
2	176494	176908	3
2	178289	179666	3
2	180774	182835	3
2	183376	185770	3
2	185865	186258	3
2	186638	188036	3
2	188328	189576	3
2	189663	192597	3
2	193351	193534	3
2	193704	194592	3
2	195356	198389	3
2	201448	203062	3
2	204897	207777	3
2	208762	211288	3
2	211503	212082	3
2	212466	214581	3
2	215535	216594	3
2	219291	221418	3
2	223574	225617	3
2	225983	227222	3
2	227544	229101	3
2	230473	232204	3
2	232522	234412	3
2	235007	236363	3
2	237217	239071	3
2	241110	243216	3
2	243990	245556	3
2	245790	248499	3
2	249000	250476	3
2	254549	256163	3
2	256699	257263	3
2	257410	257812	3
2	258046	258733	3
2	259017	260121	3
2	260749	265744	3
2	265918	268786	3
2	268950	270225	2
2	270226	270658	3
2	270665	271475	3
2	271715	272795	3
2	272825	274967	3
2	275531	276698	3
2	277092	279435	3
2	280216	282052	3
2	282279	282822	3
2	283126	283837	3
2	284194	284596	3
2	285008	286565	3
2	287837	288194	3
2	289870	290341	3
2	291097	292189	3
2	292445	296216	3
2	296538	298167	3
2	298175	298751	3
2	299222	301475	3
2	301848	304188	3
2	305455	305983	3
2	306374	308888	3
2	309724	310042	3
2	310186	310579	2
2	310852	311608	2
2	311794	312133	3
2	314648	315143	2
2	322582	323239	3
2	327674	331901	3
2	332985	333270	3
2	334155	335997	3
2	336551	338492	3
2	338555	340511	3
2	341193	342626	3
2	342787	343582	3
2	343947	345300	3
2	345450	346557	2
2	350674	354106	3
2	354237	355758	3
2	356071	356836	3
2	357354	359910	1
2	360840	361875	2
2	365023	366994	2
2	369822	372591	3
2	374513	376388	3
2	377898	385770	3
2	386829	387849	3
2	388068	389232	3
2	389581	391963	3
2	392596	393822	3
2	394267	397567	3
2	398043	401169	3
2	402393	404049	3
2	405502	406975	3
2	408134	409328	3
2	410198	415268	3
2	415442	415994	3
2	416495	417548	3
2	417793	418816	3
2	418911	419430	3
2	419672	422045	3
2	422848	423916	3
2	424992	426366	3
2	427325	429098	2
2	429574	430366	2
2	433117	434551	3
2	434766	436032	1
2	437553	438750	3
2	443449	446347	3
2	448739	450545	3
2	451419	452715	3
2	455521	456316	3
2	456429	456894	3
2	457205	458081	3
2	458107	459010	3
2	459061	459787	3
2	460210	460954	3
2	461587	462088	3
2	462352	463794	3
2	464456	468125	3
2	468491	469331	3
2	469531	470626	3
2	471160	472774	3
2	474603	475143	3
2	476571	478209	3
2	478611	479178	3
2	479263	481102	3
2	481326	484152	3
2	484478	487580	3
2	487817	491342	3
2	491785	493969	3
2	494233	495081	3
2	496575	500625	3
2	501158	502922	3
2	503319	504279	3
2	504702	506568	3
2	507674	509000	3
2	509370	514536	3
2	514898	517007	3
2	519035	520760	3
2	521087	522617	3
2	524003	525113	3
2	525525	526410	2
2	526812	528321	3
2	529060	529477	3
2	530018	531329	2
2	532054	533413	2
2	534807	535557	2
2	536191	536947	3
2	536949	537438	2
2	537501	538593	3
2	538928	539831	3
2	539910	540801	3
2	540985	541825	3
2	542264	545270	3
2	545623	546712	3
2	546839	547478	3
2	548120	549434	3
2	550316	553112	3
2	553445	555596	3
2	555637	556579	3
2	557001	558633	1
2	560210	560498	3
2	560751	561198	3
2	561954	563013	3
2	563523	564555	3
2	564863	568430	3
2	570076	571708	3
2	572922	573948	3
2	574345	574997	3
2	575279	576455	3
2	577819	579973	3
2	580558	580906	3
2	581972	582233	3
2	583203	583758	3
2	584179	585442	3
2	586141	587824	2
2	588151	589510	2
2	589815	591033	3
2	591405	592902	3
2	595310	597062	3
2	597479	601388	3
2	602013	603051	3
2	603457	604696	3
2	606161	608219	3
2	610667	613451	3
2	613972	614857	2
2	615025	616597	3
2	616877	618110	3
2	618204	619698	3
2	620853	621960	3
2	622124	622790	3
2	623695	626221	3
2	628184	629060	3
2	630695	632822	3
2	633047	633665	3
2	633928	636181	3
2	636494	638513	3
2	639346	641908	3
2	643404	644112	3
2	644268	654126	3
2	655509	656847	3
2	657091	657528	3
2	658897	660025	3
2	663651	664527	3
2	665420	669563	3
2	672718	674038	3
2	674261	674960	3
2	675805	676549	3
2	677030	679184	3
2	679559	680405	3
2	680926	681949	3
2	682115	682763	3
2	683897	691310	3
2	691446	692577	3
2	692972	695060	3
2	695734	697405	3
2	698118	700452	3
2	700789	702433	3
2	702726	706914	3
2	707076	709512	3
2	710173	711886	3
2	712665	715698	3
2	715775	718100	3
2	718271	719165	3
2	719545	720283	3
2	720616	721873	3
2	721982	723086	3
2	723708	724234	3
2	725208	726486	3
2	728325	731382	3
2	740724	742359	3
2	747173	748784	3
2	749769	751689	3
2	751792	754894	3
2	755208	756342	3
2	756678	757386	3
2	758092	758620	3
2	759430	761512	3
2	763391	765047	3
2	766540	768196	1
2	768417	769164	3
2	769686	770988	3
2	773071	774160	3
2	775408	776500	1
2	776858	779372	3
2	782201	783323	3
2	785868	788412	3
2	789499	789820	3
2	790962	792048	3
2	792277	795163	3
2	795614	798083	3
2	798541	800725	3
2	801063	801405	3
2	801902	803990	3
2	804384	804855	3
2	805681	806239	3
2	807026	808907	3
2	809044	809518	3
2	810974	811421	3
2	811663	812026	3
2	812258	813368	3
2	813430	815788	3
2	816222	818748	3
2	819249	822291	3
2	822954	824469	3
2	825403	827764	3
2	830389	831184	3
2	831994	832279	3
2	832701	833436	3
2	833966	835820	3
2	836080	837175	3
2	837209	837875	3
2	838067	838634	3
2	839034	840156	2
2	840692	841022	3
2	841311	846615	3
2	847535	853277	3
2	854663	857303	3
2	858565	860641	3
2	860980	862351	3
2	862514	863648	3
2	864184	867986	3
2	868109	869474	3
2	870625	872455	3
2	872930	874616	3
2	874853	875207	3
2	875524	876379	3
2	876640	876868	3
2	877103	878081	3
2	878555	879968	3
2	880755	883413	3
2	884414	885785	2
2	886063	886843	3
2	887775	888954	3
2	889093	890104	3
2	890701	892696	3
2	893029	894853	1
2	895054	896071	3
2	899421	900648	3
2	900916	901672	3
2	902491	903697	3
2	903917	905696	3
2	905840	906848	3
2	907657	908230	3
2	908647	910807	3
2	911436	914337	3
2	914704	915934	3
2	916042	917584	3
2	918661	919402	3
2	920772	921960	3
2	922530	924591	1
2	925531	927562	3
2	928589	928907	3
2	928956	929604	3
2	929892	930705	3
2	931946	933197	3
2	935500	936343	1
2	937443	938490	3
2	938704	939379	3
2	940653	946398	3
2	946907	948104	3
2	948354	949059	3
2	949281	949998	3
2	950286	951336	3
2	952426	953896	3
2	955039	956476	3
2	956812	958093	3
2	958568	959621	3
2	959843	960128	3
2	961322	961877	3
2	965381	968294	1
2	971683	974749	2
2	975242	976046	2
2	976777	979204	3
2	979877	980312	2
2	981048	981510	1
2	982320	984330	3
2	984872	985955	2
2	986359	987391	3
2	988587	990066	2
2	991581	993186	3
2	993263	994097	3
2	995290	996991	3
2	997715	1000388	3
2	1000714	1001686	3
2	1001833	1004281	3
2	1004407	1005511	3
2	1005767	1007186	3
2	1007625	1008291	3
2	1008543	1009956	3
2	1010656	1011958	3
2	1013029	1014433	1
2	1015778	1017014	3
2	1017116	1021940	3
2	1023077	1023824	3
2	1025760	1026466	2
2	1027319	1029554	3
2	1030005	1031667	3
2	1032790	1033654	3
2	1034745	1035171	3
2	1036591	1038421	3
2	1038616	1039603	3
2	1040067	1040898	3
2	1040959	1041808	3
2	1042889	1043336	3
2	1043455	1044176	3
2	1044711	1045575	3
2	1045872	1047258	3
2	1047801	1048197	3
2	1049140	1051387	3
2	1051688	1052672	3
2	1052875	1055221	3
2	1055352	1056660	3
2	1056967	1058284	3
2	1058902	1060018	3
2	1060270	1063648	3
2	1063894	1065154	3
2	1065178	1067179	3
2	1067411	1068080	3
2	1068934	1069129	3
2	1069504	1070449	3
2	1070555	1071908	3
2	1072109	1072484	3
2	1072543	1075639	3
2	1076056	1077037	3
2	1077702	1079013	3
2	1083757	1086157	3
2	1086617	1089461	3
2	1089781	1090675	3
2	1090728	1091367	3
2	1091745	1092969	3
2	1093473	1095441	3
2	1095607	1097107	3
2	1097891	1098899	3
2	1099419	1100277	3
2	1100494	1101952	3
2	1102513	1104064	3
2	1106561	1107677	3
2	1107958	1108372	3
2	1108619	1109909	2
2	1112791	1116262	3
2	1116607	1117036	3
2	1118611	1120123	3
2	1120483	1121401	3
2	1121554	1121806	3
2	1121979	1122423	3
2	1122647	1123346	3
2	1123479	1124784	3
2	1125204	1126001	3
2	1126082	1127237	3
2	1127542	1128580	3
2	1128946	1129333	3
2	1129691	1130705	3
2	1130822	1131869	3
2	1134956	1139012	3
2	1139197	1140115	3
2	1141643	1142261	3
2	1143166	1143376	3
2	1149966	1151787	3
2	1152539	1155371	3
2	1156981	1159930	3
2	1160142	1160940	3
2	1161272	1163939	3
2	1164032	1164677	3
2	1165369	1166878	3
2	1167167	1167944	3
2	1168418	1169708	3
2	1170272	1171727	3
2	1172462	1174004	3
2	1174514	1175762	3
2	1175953	1176283	3
2	1178195	1179631	3
2	1180384	1181722	3
2	1182438	1185167	3
2	1185719	1187078	3
2	1189181	1190816	3
2	1191653	1193096	3
2	1193135	1194662	3
2	1196122	1198435	3
2	1198790	1200521	3
2	1204054	1204381	3
2	1204415	1205714	3
2	1206360	1207520	3
2	1208389	1210831	3
2	1211102	1211381	3
2	1211754	1211937	3
2	1212170	1214264	3
2	1214553	1215612	3
2	1215979	1216873	3
2	1217598	1218492	3
2	1219017	1219995	3
2	1221319	1222471	3
2	1223237	1224713	3
2	1225301	1230869	3
2	1232701	1234525	3
2	1234770	1236201	3
2	1236218	1237487	3
2	1238996	1241147	3
2	1241416	1242331	3
2	1242515	1245641	3
2	1246013	1248278	3
2	1248592	1249795	3
2	1249806	1250850	3
2	1251039	1251987	3
2	1252017	1253619	3
2	1253887	1254724	3
2	1255038	1255344	3
2	1255585	1259896	3
2	1260499	1261645	3
2	1262841	1264548	3
2	1264662	1266624	3
2	1266802	1267978	3
2	1268220	1269177	3
2	1269256	1271866	3
2	1272140	1272476	3
2	1272574	1274758	3
2	1275157	1275670	3
2	1275897	1277091	3
2	1277093	1278281	3
2	1279696	1280146	3
2	1280610	1281252	3
2	1285201	1288465	3
2	1288830	1290435	3
2	1295310	1297470	3
2	1297759	1299199	3
2	1299922	1300867	3
2	1301186	1301768	3
2	1302201	1304011	3
2	1305530	1308080	3
2	1309687	1310272	3
2	1310644	1311376	3
2	1312938	1313181	2
2	1314687	1316079	3
2	1317086	1318445	3
2	1318660	1319629	3
2	1319859	1321044	3
2	1321730	1323035	3
2	1323082	1323985	3
2	1324472	1325441	3
2	1325588	1329257	3
2	1330845	1331598	3
2	1332508	1332811	3
2	1334167	1335724	3
2	1341010	1343938	3
2	1345070	1345313	3
2	1346883	1348158	2
2	1349767	1349971	3
2	1350863	1354220	3
2	1354543	1356250	3
2	1356509	1357316	3
2	1357771	1359901	3
2	1365085	1365940	1
2	1366923	1367544	2
2	1371620	1373633	3
2	1374466	1375633	3
2	1376329	1377364	3
2	1379375	1380326	1
2	1383178	1385758	2
2	1386155	1386893	3
2	1387413	1388661	2
2	1389018	1390236	3
2	1390339	1391983	3
2	1392263	1392620	3
2	1392698	1393475	2
2	1395465	1395984	3
2	1396742	1397597	3
2	1398006	1401462	3
2	1402343	1403918	3
2	1404309	1404909	2
2	1407204	1412157	3
2	1412528	1413122	3
2	1413828	1415223	3
2	1415605	1416562	3
2	1417594	1418245	3
2	1418393	1419161	3
2	1419416	1420940	3
2	1422373	1424200	3
2	1426289	1427003	3
2	1427772	1428663	3
2	1429226	1430267	3
2	1431598	1433134	1
2	1434463	1436017	3
2	1436456	1437146	3
2	1437379	1438548	3
2	1438708	1439890	3
2	1440119	1440932	3
2	1441144	1442230	3
2	1442699	1443476	3
2	1443719	1444871	3
2	1444907	1445444	3
2	1445735	1447313	3
2	1447671	1449078	3
2	1449222	1451712	3
2	1452373	1453189	3
2	1453675	1455391	3
2	1457731	1458466	3
2	1459883	1461635	3
2	1462001	1464395	3
2	1466279	1467023	3
2	1467251	1467773	3
2	1468330	1468666	3
2	1469098	1470337	3
2	1472226	1473018	3
2	1473207	1475970	3
2	1476790	1478290	3
2	1479004	1479994	3
2	1480466	1480904	3
2	1481387	1482404	3
2	1482647	1484339	3
2	1484561	1485515	3
2	1485603	1485972	3
2	1486612	1488256	3
2	1488634	1489891	3
2	1490142	1497588	3
2	1498449	1500135	3
2	1500486	1503120	3
2	1503393	1504842	3
2	1505217	1506249	3
2	1506828	1508772	3
2	1509085	1511452	3
2	1512064	1513321	3
2	1514556	1516020	3
2	1516378	1517098	3
2	1517215	1518205	3
2	1519103	1520804	3
2	1521452	1522565	3
2	1523223	1524312	3
2	1524597	1528113	3
2	1528365	1530171	3
2	1530891	1532049	3
2	1532149	1533118	3
2	1533369	1534182	3
2	1534184	1535540	3
2	1535673	1537075	3
2	1537719	1538049	3
2	1538563	1539196	3
2	1539743	1544666	3
2	1545973	1547155	3
2	1547642	1548839	3
2	1549129	1549468	3
2	1549802	1551644	3
2	1552102	1554259	3
2	1554568	1556353	3
2	1556457	1556820	3
2	1558199	1560071	3
2	1560178	1561576	3
2	1561928	1565837	3
2	1565977	1567477	3
2	1568149	1569010	3
2	1569248	1570610	3
2	1570680	1570995	3
2	1571236	1572076	3
2	1572157	1574203	3
2	1577336	1579361	3
2	1580582	1584779	3
2	1585671	1586232	3
2	1587534	1588638	3
2	1588822	1589116	3
2	1589418	1590141	3
2	1590889	1591225	3
2	1591734	1593042	3
2	1593196	1594201	3
2	1595571	1597725	3
2	1598696	1600196	3
2	1601236	1601776	3
2	1602502	1603912	3
2	1604217	1605555	3
2	1608278	1611446	3
2	1611759	1611933	3
2	1612097	1613132	3
2	1613189	1615181	3
2	1615388	1616870	3
2	1618434	1619652	3
2	1620413	1621289	3
2	1621752	1623579	3
2	1624652	1631252	3
2	1632156	1632684	3
2	1633295	1633968	3
2	1634400	1636212	3
2	1638308	1638515	3
2	1638720	1639695	3
2	1641291	1641825	3
2	1642750	1643851	3
2	1644084	1645617	3
2	1646237	1647377	3
2	1647946	1648924	3
2	1649321	1652102	3
2	1654157	1654850	3
2	1655001	1655677	3
2	1656940	1658281	3
2	1658534	1659884	3
2	1660611	1661775	3
2	1662500	1663334	3
2	1663654	1663780	3
2	1665657	1669281	1
2	1670480	1670789	3
2	1671422	1672556	3
2	1673266	1674373	3
2	1675847	1676450	3
2	1678350	1678902	3
2	1679165	1679777	3
2	1681558	1682554	3
2	1682886	1683324	3
2	1684413	1684974	3
2	1685487	1688250	3
2	1690402	1691776	1
2	1692181	1694329	3
2	1695305	1696496	3
2	1696574	1696691	3
2	1699139	1700201	3
2	1700275	1701295	3
2	1704610	1709299	3
2	1709510	1709996	3
2	1710328	1712089	3
2	1712467	1713751	3
2	1715955	1718127	3
2	1719319	1721815	3
2	1722518	1723235	3
2	1723459	1723618	3
2	1724228	1726340	3
2	1726554	1727601	3
2	1728218	1731656	3
2	1732006	1735519	3
2	1736689	1737973	3
2	1739574	1740804	3
2	1746838	1748437	3
2	1749985	1751041	2
2	1751815	1753159	3
2	1753777	1755256	3
2	1755547	1756948	3
2	1757293	1757896	1
2	1758954	1759425	2
2	1759738	1761676	3
2	1762255	1763524	3
2	1764312	1767420	3
2	1767423	1768830	3
2	1769652	1770171	3
2	1770911	1771634	3
2	1772077	1773223	2
2	1774395	1776669	3
2	1776990	1778631	1
2	1778790	1779489	2
2	1779862	1783114	3
2	1783695	1784028	3
2	1784324	1785527	3
2	1785846	1787754	3
2	1787953	1789603	3
2	1790257	1791121	3
2	1791404	1792331	3
2	1793218	1794112	3
2	1794756	1795146	3
2	1795175	1796258	3
2	1797496	1799878	3
2	1800509	1801664	3
2	1807222	1807561	3
2	1809125	1810262	3
2	1812527	1812707	3
2	1812883	1814407	3
2	1816046	1817792	3
2	1818185	1819016	3
2	1819070	1819814	3
2	1820605	1821982	3
2	1822234	1823080	3
2	1823868	1828080	3
2	1830611	1833755	2
2	1839537	1840146	3
2	1842874	1844383	3
2	1844928	1847271	3
2	1847639	1848213	3
2	1848595	1849174	3
2	1849372	1850905	3
2	1851751	1853470	3
2	1854296	1856705	3
2	1858796	1859419	3
2	1860195	1862481	3
2	1862513	1862975	2
2	1863726	1864478	2
2	1865858	1869113	3
2	1872614	1875896	3
2	1880423	1882055	3
2	1882408	1883419	3
2	1883669	1884458	3
2	1884890	1885952	3
2	1889868	1890504	2
2	1891013	1892246	3
2	1892525	1893164	3
2	1893407	1894055	3
2	1894130	1894934	3
2	1895207	1896446	3
2	1896702	1898205	3
2	1898814	1899124	3
2	1899243	1900296	3
2	1900353	1900848	3
2	1901075	1902836	3
2	1903117	1903606	3
2	1903773	1904223	3
2	1904444	1905674	3
2	1906141	1908712	3
2	1908761	1910822	3
2	1911129	1911894	3
2	1912238	1913102	3
2	1913248	1914592	3
2	1919178	1921305	3
2	1921831	1922998	3
2	1924147	1924762	2
2	1930210	1933412	3
2	1936518	1939248	3
2	1939564	1940332	3
2	1940850	1941813	3
2	1942007	1943408	3
2	1943577	1945293	3
2	1946181	1947759	3
2	1951209	1953168	2
2	1954792	1957033	3
2	1957831	1958539	3
2	1960674	1961835	3
2	1962054	1963068	3
2	1965928	1966426	3
2	1967506	1968604	3
2	1968950	1971152	3
2	1971153	1971660	3
2	1972393	1973716	3
2	1974604	1975093	3
2	1977646	1978300	3
2	1978368	1979250	3
2	1979665	1980115	3
2	1980291	1982229	3
2	1982607	1983585	3
2	1983623	1985015	3
2	1985610	1987773	3
2	1987849	1988899	3
2	1989823	1990708	3
2	1992135	1993848	3
2	1994314	1994884	3
2	1994900	1997858	3
2	1998135	1998852	2
2	1999374	2000889	3
2	2001197	2002058	3
2	2003067	2004369	3
2	2009283	2011104	3
2	2012621	2012861	3
2	2013162	2014104	3
2	2014221	2015478	3
2	2015891	2017409	3
2	2018703	2019738	3
2	2020318	2021494	3
2	2024079	2025378	3
2	2025551	2026205	3
2	2026827	2027007	3
2	2027267	2027753	3
2	2028005	2029754	3
2	2031191	2032160	3
2	2034729	2036271	3
2	2036717	2037722	3
2	2038153	2039194	3
2	2041559	2042534	3
2	2042833	2047297	3
2	2048495	2049101	2
2	2049483	2050200	2
2	2050570	2051806	1
2	2053450	2054584	3
2	2057987	2062136	3
2	2062295	2063261	3
2	2064739	2065879	1
2	2066872	2068162	2
2	2068479	2071431	3
2	2071600	2073544	3
2	2074654	2074984	2
2	2075720	2076515	3
2	2076974	2080106	3
2	2081129	2082968	1
2	2084375	2085578	1
2	2088695	2089949	3
2	2090447	2091293	3
2	2093230	2094340	3
2	2094548	2095355	3
2	2095698	2096211	3
2	2096601	2097471	3
2	2099022	2100465	3
2	2102787	2104536	3
2	2107702	2108911	3
2	2109183	2111715	3
2	2112286	2113717	3
2	2114375	2116649	3
2	2116938	2119164	3
2	2120834	2122462	3
2	2122697	2124740	3
2	2125313	2127308	3
2	2127691	2129014	3
2	2129312	2129768	3
2	2131032	2131845	3
2	2132113	2134138	3
2	2137304	2138324	2
2	2146061	2146972	2
2	2151458	2152994	2
2	2156599	2158927	3
2	2159275	2162185	3
2	2162386	2162890	3
2	2162913	2164833	3
2	2165303	2166059	3
2	2166473	2167499	3
2	2169610	2170894	3
2	2171150	2171957	3
2	2171968	2179213	3
2	2179661	2180270	3
2	2181204	2184771	3
2	2184895	2185420	3
2	2186546	2187329	3
2	2187376	2187718	3
2	2187992	2189636	3
2	2189808	2190594	3
2	2190689	2192375	3
2	2192390	2192990	3
2	2193330	2193516	3
2	2194520	2195867	3
2	2196055	2197072	3
2	2197234	2198443	3
2	2198730	2201813	3
2	2201815	2202685	3
2	2202877	2203339	3
2	2203466	2204570	3
2	2204860	2205832	3
2	2205834	2208582	3
2	2208734	2210936	3
2	2211082	2213146	3
2	2213263	2213596	3
2	2213598	2215209	3
2	2215275	2215932	3
2	2216350	2217259	3
2	2217267	2220897	3
2	2221163	2221409	3
2	2221520	2223908	3
2	2223910	2225521	3
2	2225782	2226865	2
2	2227314	2228484	2
3	333	454	2
3	3830	4880	2
3	4905	8097	2
3	12192	12501	2
3	13755	14262	2
3	15900	16305	2
3	17481	18105	2
3	18108	19533	2
3	20106	20640	3
3	21256	22687	3
3	22747	23092	3
3	23210	24428	3
3	24429	24807	3
3	25111	26203	3
3	26345	26975	3
3	28277	29708	3
3	29710	30205	3
3	30222	31575	3
3	31720	32992	3
3	33096	34464	3
3	34560	36054	3
3	36191	38813	3
3	39194	40517	3
3	40605	42939	3
3	42953	43340	3
3	45114	45876	3
3	46160	48248	3
3	48421	48772	3
3	48914	49535	3
3	51705	52410	3
3	52685	53342	3
3	53467	55492	3
3	55650	56460	3
3	56495	59342	3
3	59836	62407	3
3	62512	63142	3
3	63281	63908	3
3	63990	65094	3
3	65436	66051	3
3	66462	67893	3
3	68048	68837	3
3	70067	71690	3
3	71716	72883	3
3	73018	74101	3
3	74278	74860	3
3	74964	76422	3
3	77130	77889	3
3	78182	80270	3
3	81720	83028	3
3	83707	85030	3
3	88911	90603	1
3	90950	91514	3
3	91516	92647	1
3	95651	97184	3
3	97646	98372	3
3	98475	98817	3
3	99337	103042	3
3	103830	105312	3
3	107368	108895	3
3	109085	112742	3
3	113166	113604	3
3	113719	115300	3
3	116947	118288	3
3	118532	122570	3
3	123502	126817	3
3	133118	135803	3
3	137629	139978	3
3	140431	143011	3
3	143567	144974	3
3	145180	145921	3
3	146261	147623	3
3	148258	150691	3
3	155045	157727	3
3	157968	160686	3
3	162846	165156	3
3	165327	167637	3
3	167938	168433	3
3	168882	171330	3
3	173042	173675	3
3	175315	178303	3
3	178626	180774	3
3	181130	182009	3
3	183120	185796	3
3	187452	188247	3
3	189351	190146	3
3	191168	192851	3
3	193062	194184	3
3	194323	195463	3
3	198696	201120	3
3	201337	202591	3
3	202839	206469	3
3	209717	211508	3
3	211923	213375	3
3	214827	215352	3
3	216482	216689	3
3	216966	219954	3
3	220262	220550	3
3	221730	221952	3
3	222886	223543	2
3	223628	225776	3
3	226013	227072	2
3	227410	230062	2
3	231341	232055	1
3	232665	233589	2
3	236494	238648	2
3	239216	240668	3
3	240896	244154	3
3	248167	249589	3
3	249961	257461	3
3	257543	258550	3
3	259790	260795	3
3	260836	261466	3
3	264874	268507	3
3	269317	271492	2
3	274497	275163	3
3	275606	276449	3
3	277445	280037	3
3	280385	282077	3
3	285385	288130	3
3	288690	290073	3
3	290233	291043	3
3	291481	293269	3
3	294350	295271	3
3	296785	300166	3
3	301407	302592	3
3	302678	303515	3
3	304689	305070	3
3	306713	307370	3
3	307534	307837	3
3	307885	311137	3
3	311444	312674	3
3	315188	315704	3
3	315943	316663	3
3	317329	317887	3
3	318171	320031	3
3	320813	322709	3
3	322841	323900	3
3	324171	332661	3
3	335764	336349	3
3	336813	338214	3
3	342572	344873	3
3	345321	347028	3
3	347677	349024	3
3	349148	350828	3
3	351733	352813	3
3	353502	354660	3
3	354929	355487	3
3	355950	357801	3
3	358104	359031	3
3	360107	360455	3
3	360536	361331	3
3	362634	363738	3
3	365247	366447	3
3	367273	369529	3
3	369834	371523	3
3	372132	375795	3
3	376291	377701	3
3	379673	380057	3
3	381922	384757	3
3	385546	387931	3
3	388105	389974	3
3	390199	390463	3
3	390678	394428	3
3	395039	396632	3
