CHR	START	END	POSCOLOR
2	1130167	1133010	3
2	1133141	1134280	3
2	1134480	1136351	3
2	1136772	1139074	3
2	1139345	1144047	3
2	1145231	1146970	3
2	1147217	1147946	3
2	1148134	1149321	3
2	1149759	1151940	3
2	1153643	1156016	3
2	1156902	1158825	3
2	1159288	1161940	3
2	1164663	1167450	3
2	1168969	1170454	3
2	1170728	1171779	3
2	1172278	1175373	3
2	1176923	1178936	3
2	1179184	1181157	3
2	1181486	1184225	3
2	1184423	1188494	3
2	1189114	1189662	3
2	1190179	1191829	3
2	1192176	1194567	3
2	1195191	1196240	3
2	1196838	1199869	3
2	1200362	1201527	2
2	1201632	1202446	3
2	1202704	1204388	3
2	1204517	1205024	3
2	1205382	1208033	3
2	1208407	1210281	3
2	1210386	1211274	3
2	1211460	1212760	3
2	1213175	1216078	3
2	1216470	1216734	3
2	1216985	1219987	3
2	1220276	1223535	3
2	1224003	1225000	3
2	1225568	1226045	3
2	1226372	1227826	3
2	1230468	1232474	3
2	1233054	1235709	3
2	1236098	1237111	3
2	1237564	1244273	3
2	1245010	1246745	3
2	1247263	1248742	3
2	1249209	1250869	3
2	1251283	1252977	3
2	1253369	1254842	3
2	1255867	1257445	3
2	1257648	1258910	3
2	1259253	1264030	3
2	1264451	1264882	3
2	1266000	1266878	3
2	1267226	1268750	3
2	1269676	1270600	3
2	1270672	1272900	3
2	1273090	1274626	3
2	1274708	1275971	3
2	1276340	1277454	3
2	1277845	1278973	3
2	1279128	1281494	3
2	1282540	1283296	3
2	1283410	1286710	3
2	1287313	1288089	3
2	1288330	1289516	3
2	1289817	1290736	3
2	1291569	1295373	3
2	1295701	1297604	3
2	1298262	1299250	3
2	1299473	1300287	3
2	1300915	1302248	3
2	1303032	1303559	2
2	1303947	1304386	2
2	1305583	1309128	3
2	1310090	1311306	3
2	1312427	1315102	3
2	1315306	1317003	3
2	1317595	1319966	3
2	1320306	1322384	3
2	1323250	1324171	3
2	1324740	1325526	3
2	1325755	1328026	3
2	1328415	1329331	3
2	1330799	1331759	3
2	1332665	1333676	3
2	1333890	1334698	3
2	1336240	1339607	3
2	1339881	1341989	3
2	1342325	1345036	3
2	1346349	1346772	3
2	1347085	1348997	3
2	1349552	1352005	2
2	1352295	1353555	3
2	1353699	1355038	2
2	1355154	1355887	2
2	1356118	1358299	3
2	1359049	1359772	3
2	1360137	1362029	3
2	1362989	1363674	3
2	1364612	1365719	3
2	1366207	1367492	3
2	1368030	1369136	3
2	1371836	1373638	3
2	1374367	1375456	3
2	1377229	1379476	3
2	1380329	1383411	3
2	1384049	1386120	3
2	1386689	1388116	3
2	1388502	1392044	3
2	1392455	1393975	3
2	1395293	1395677	3
2	1395858	1398696	3
2	1399027	1401847	3
2	1402117	1403629	3
2	1404129	1404911	3
2	1406895	1407929	3
2	1409794	1410684	3
2	1411075	1413105	3
2	1414202	1416891	3
2	1418080	1418644	3
2	1419059	1422259	3
2	1423256	1425631	3
2	1426852	1427062	3
2	1427984	1429640	2
2	1431908	1433269	3
2	1433472	1436840	2
2	1437794	1438714	3
2	1439808	1441224	3
2	1441588	1443774	3
2	1445031	1445654	3
2	1445969	1446847	3
2	1447922	1450587	3
2	1450972	1454186	3
2	1456127	1457450	3
2	1458187	1459828	3
2	1461931	1464158	3
2	1464770	1465158	3
2	1465740	1467836	3
2	1471973	1472952	3
2	1473635	1477091	3
2	1477637	1481103	3
2	1481659	1482839	2
2	1483773	1484502	2
2	1485399	1486948	3
2	1487261	1487936	3
2	1488004	1488739	3
2	1489437	1491880	3
2	1492731	1494270	3
2	1494644	1497004	3
2	1497538	1498322	3
2	1498700	1503976	3
2	1504208	1506898	3
2	1507424	1508202	3
2	1508680	1509246	3
2	1509525	1511096	3
2	1511764	1513168	3
2	1513646	1515025	2
2	1518456	1518876	2
2	1519702	1521218	2
2	1522303	1523729	2
2	1524758	1525775	2
2	1526265	1526669	2
2	1526776	1528519	3
2	1530029	1532626	3
2	1532795	1533682	3
2	1534525	1535140	3
2	1535508	1536227	3
2	1536481	1537175	3
2	1537507	1538934	3
2	1539326	1540537	2
2	1543418	1545242	3
2	1545503	1549164	3
2	1550525	1551670	3
2	1551863	1552782	3
2	1553824	1557873	3
2	1559720	1562614	3
2	1562711	1565306	3
2	1565894	1566266	3
2	1566589	1566874	3
2	1568839	1570067	3
2	1570227	1571804	3
2	1573277	1574035	3
2	1574483	1575130	3
2	1575339	1577939	3
2	1578336	1581957	3
2	1582630	1583984	2
2	1584723	1586410	2
2	1587285	1589207	2
2	1589328	1590517	2
2	1590686	1591165	2
2	1591605	1592417	2
2	1593275	1595455	3
2	1596768	1597436	3
2	1597883	1600252	3
2	1601927	1604347	3
2	1604863	1605400	2
2	1608988	1610856	3
2	1611265	1612292	3
2	1613681	1619374	2
3	62	2023	2
3	3502	4979	2
3	6922	7361	2
3	11934	14127	2
3	14574	17758	3
3	18574	19341	3
3	21137	22345	2
3	23657	28012	3
3	29044	31344	2
3	33852	35487	2
3	36009	36573	2
3	37089	37656	3
3	38078	40211	3
3	41346	42865	3
3	43830	45058	3
3	45394	47526	3
3	47659	48623	3
3	49773	51530	3
3	51883	53759	3
3	58339	60254	3
3	61059	62943	3
3	63195	64711	3
3	65595	66479	2
3	66911	67936	3
3	68000	69814	3
3	70246	72682	3
3	73412	74194	3
3	74618	75389	3
3	75787	81790	3
3	83213	86741	3
3	87233	89316	3
3	90990	93048	3
3	94463	98231	3
3	98865	99322	3
3	99778	102230	3
3	103264	103756	2
3	105426	106017	3
3	106684	107868	3
3	108165	108970	3
3	111209	113371	3
3	114227	116505	3
3	117436	119568	3
3	120192	121367	3
3	122122	123013	3
3	124139	126346	3
3	127723	129401	2
3	130345	131536	3
3	131720	132681	3
3	133381	133854	3
3	134155	134562	2
3	135178	135580	2
3	136253	138918	2
3	139452	141283	3
3	141570	142728	3
3	143153	145178	3
3	145413	148931	3
3	152739	154599	3
3	154788	156459	3
3	156522	158035	3
3	158413	159421	3
3	159576	161769	3
3	162414	162965	3
3	163356	165863	3
3	166362	167408	3
3	167653	168667	3
3	169915	179040	3
3	179369	183887	3
3	184292	185739	3
3	186081	187177	3
3	188206	189146	3
3	190970	194261	3
3	194873	197973	3
3	198850	201333	3
3	201564	202743	3
3	203562	204001	3
3	204591	205296	3
3	205385	206266	3
3	210066	213643	3
3	215193	215316	2
3	218872	220244	3
3	220905	221958	3
3	222095	222701	3
3	223138	224726	3
3	225025	225666	3
3	226675	228241	3
3	228527	230397	3
3	230442	231153	3
3	231484	233437	3
3	234189	234809	3
3	234982	237331	3
3	237768	238592	3
3	239264	242506	3
3	242766	245367	3
3	245646	249935	3
3	250375	251681	3
3	252425	253677	3
3	254196	256955	3
3	257238	258806	3
3	259218	262337	3
3	262758	263610	3
3	265497	265856	3
3	266206	270178	3
3	270689	271543	3
3	271665	272151	3
3	272802	273842	3
3	274681	275980	3
3	276700	278304	3
3	279062	280787	3
3	281014	284130	3
3	284938	289346	2
3	289653	291374	2
3	291695	292551	2
3	293811	299197	3
3	299806	300854	3
3	301464	303248	3
3	304990	306997	3
3	307116	308017	2
3	308421	312400	3
3	312962	315658	3
3	316596	318004	3
3	318288	319835	3
3	319876	320814	3
3	321351	323321	2
3	324183	325055	3
3	325552	327512	3
3	327760	329930	3
3	330244	333179	3
3	333479	333901	3
3	334935	336518	3
3	336773	338824	3
3	340927	343457	2
3	343724	346389	2
3	346984	349283	3
3	349644	351513	3
3	351778	353470	3
3	353616	354384	3
3	354733	359362	3
3	359859	360316	3
3	360710	362597	3
3	362824	365851	3
3	366145	367946	3
3	368591	371945	3
3	372366	373998	3
3	374487	376664	3
3	377905	379883	3
3	381245	383101	3
3	383952	385426	3
3	386386	387775	3
3	388242	393147	3
3	393679	395888	3
3	396135	396883	3
3	397226	399627	3
3	400275	407418	3
3	408452	409860	3
3	410547	412622	3
3	414225	415275	2
3	415893	417400	3
3	417600	418547	2
3	418735	424166	3
3	425299	429093	3
3	429947	431085	3
3	431410	432763	3
3	433090	433962	3
3	435331	436956	3
3	438284	439488	3
3	441783	442327	3
3	442605	445291	3
3	445971	446724	3
3	447271	448685	3
3	449190	449781	2
3	453455	454824	2
3	455220	455737	2
3	456165	460334	3
3	461119	461687	3
3	462700	464131	3
3	464582	470233	3
3	471082	473728	3
3	473938	475222	3
3	475750	483235	3
3	483784	485157	3
3	485567	486803	3
3	487009	487428	3
3	487929	488883	3
3	489477	491062	3
3	491293	493345	3
3	496092	497571	2
3	500567	501116	2
3	501533	502161	3
3	502416	506263	3
3	506889	508781	3
3	509520	512528	3
3	512850	513730	3
3	513971	515090	3
3	515445	517684	3
3	518232	518893	3
3	519205	520519	3
3	520597	521112	3
3	521641	523601	3
3	523751	528930	3
3	529598	530474	3
3	530732	532716	3
3	532944	533780	3
3	534273	535433	3
3	538334	540964	3
3	541475	542262	2
3	542741	544530	3
3	544837	545657	3
3	546044	547552	3
3	547945	550950	3
3	554302	556052	3
3	556615	558324	3
3	558513	560817	3
3	560964	561651	3
3	563422	563650	3
3	563941	565364	3
3	568105	569322	3
3	569837	571644	3
3	571917	574220	3
3	575710	577620	3
3	578528	579376	3
3	580407	581121	3
3	582429	583250	3
3	584702	585763	3
3	585938	587108	3
3	587688	589359	3
3	591356	592954	3
3	593582	595074	3
3	595926	598625	3
3	599879	603445	3
3	604511	605634	2
3	606773	607159	2
3	607961	609065	3
3	609396	611434	3
3	611783	613392	3
3	613961	615652	3
3	616121	618961	3
3	620276	621973	3
3	623061	623381	3
3	624576	625660	3
3	626471	627279	3
3	627834	628822	3
3	630018	631834	3
3	632148	634017	2
3	634424	635765	3
3	636852	637780	3
3	638221	640067	3
3	640748	642428	3
3	643261	645022	3
3	645202	645784	3
3	646262	647822	3
3	648085	648775	3
3	651364	653836	3
3	654632	660770	3
3	661080	661587	3
3	662401	664399	2
3	664959	666644	3
3	666912	669758	3
3	670027	673916	3
3	674445	674898	3
3	675227	677144	3
3	677300	679016	3
3	679390	680519	3
3	680664	682542	3
3	682978	687310	3
3	690054	692621	3
3	693144	694237	3
3	694532	697611	3
3	698164	699862	3
3	700099	701657	3
3	702073	703343	3
3	703590	706826	3
3	707006	709376	3
3	710186	713042	3
3	713737	714091	3
3	714327	715575	3
3	716802	717490	3
3	718236	721398	3
3	722164	724328	3
3	724658	727126	2
3	727623	729494	3
3	732862	734134	2
3	734172	735066	3
3	736528	737780	3
3	737918	738395	3
3	740098	742131	3
3	742774	744958	3
3	745035	746303	3
3	746857	747521	3
3	748809	751174	3
3	751226	752104	2
3	752229	753992	2
3	754107	756107	3
3	756440	758256	3
3	758594	759231	3
3	760516	761888	3
3	762165	764383	3
3	764828	766094	3
3	766382	767359	3
3	767605	769983	3
3	770280	772794	3
3	772891	774819	3
3	775280	775961	3
3	776652	778277	3
3	778402	779705	3
3	780652	782311	3
3	782656	783827	3
3	785119	787182	2
3	789858	790663	2
3	790916	791341	2
3	793126	793950	3
3	795300	798346	3
3	799075	802345	3
3	803844	805107	3
3	805304	809768	3
3	810183	811028	3
3	811386	812873	3
3	812960	813600	3
3	814020	815417	3
3	815691	817489	3
3	817756	819193	3
3	819942	822816	3
3	822982	825343	3
3	825942	826536	3
3	826759	827583	3
3	827788	829764	3
3	830385	831206	3
3	831737	833342	2
3	833569	835617	3
3	835715	836916	3
3	837294	839402	3
3	839862	840350	3
3	840609	841654	3
3	842124	843445	3
3	844144	845437	2
3	847136	847512	2
3	847843	851755	3
3	852163	854201	3
3	854521	856087	3
3	856230	859574	2
3	860511	862619	2
3	863627	866936	2
3	867016	869407	2
3	869579	870993	3
3	871613	872618	3
3	873176	874657	3
3	875043	875256	3
3	875735	877728	2
3	878293	879220	3
3	879798	880170	2
3	880600	882807	3
3	883003	887280	3
3	887540	889694	3
3	890172	892321	3
3	892729	893970	3
3	894186	895621	3
3	895871	897240	3
3	897439	898719	3
3	900409	902986	3
3	903395	906459	3
3	906962	908069	3
3	908294	913363	3
3	913719	915989	3
3	919193	920120	2
3	921930	924050	3
3	924292	926054	2
3	926506	930342	3
3	930459	931450	3
3	931823	933914	2
3	934047	935060	3
3	935366	935887	3
3	941233	942562	2
3	943011	944016	2
3	944588	946701	2
3	946942	947244	3
3	947501	949483	3
3	950285	951725	2
3	952002	953178	2
3	953838	955693	2
3	958087	958407	2
3	959378	960144	3
3	960377	963101	3
3	964530	968028	3
3	968298	970302	3
3	971149	976289	3
3	977734	982410	3
3	982806	985910	3
3	987644	989423	3
3	989905	994294	3
3	994589	997428	3
3	998310	998541	3
3	999647	1001493	3
3	1002582	1004287	3
3	1004444	1005308	3
3	1006193	1007509	3
3	1008146	1009510	3
3	1009779	1010250	3
3	1011024	1012863	3
3	1012921	1013995	3
3	1014237	1015387	3
3	1015755	1018781	3
3	1019146	1021096	2
3	1026017	1028191	2
3	1028772	1030355	2
3	1031881	1035600	3
3	1035762	1037872	3
3	1038246	1043768	3
3	1043923	1046210	3
3	1046721	1048071	3
3	1048567	1050172	3
3	1050582	1051781	3
3	1052866	1056306	3
3	1057687	1059788	3
3	1060249	1061441	3
3	1061547	1063506	2
3	1063864	1066653	3
3	1067200	1069493	2
3	1070632	1072131	2
3	1072492	1074799	3
3	1075287	1077297	3
3	1078572	1081135	3
3	1081284	1083165	3
3	1083641	1085385	3
3	1087284	1091105	3
3	1091887	1093181	3
3	1093817	1095519	2
3	1096426	1097342	3
3	1098944	1101345	3
3	1107068	1108194	3
3	1108725	1109699	3
3	1109891	1111128	3
3	1111499	1118965	3
3	1119422	1121318	2
3	1121511	1125356	2
3	1125508	1126545	3
3	1126867	1128463	3
3	1128816	1129644	3
3	1129764	1134299	3
3	1134819	1135286	3
3	1135493	1136740	3
3	1137389	1138597	3
3	1138766	1141131	3
3	1141961	1145910	3
3	1146206	1147898	3
3	1148194	1149297	3
3	1152505	1153579	3
3	1154044	1155438	2
3	1158215	1160442	3
3	1160866	1163707	3
3	1163929	1165608	3
3	1165680	1167321	3
3	1167889	1169216	3
3	1172324	1173824	3
3	1174513	1177030	3
3	1177456	1178483	3
3	1179146	1187004	3
3	1187114	1189928	3
3	1190286	1192366	3
3	1192667	1197063	3
3	1198138	1200000	3
3	1201249	1202194	3
3	1202313	1203106	3
3	1203629	1204693	3
3	1205058	1206312	2
3	1206773	1208096	3
3	1212597	1216459	3
3	1216623	1218887	3
3	1219255	1221622	3
3	1221864	1222746	3
3	1223109	1225525	3
3	1225740	1226965	2
3	1227129	1229374	2
3	1229700	1230607	2
3	1230748	1233653	2
3	1233867	1235975	2
3	1236137	1237197	3
3	1237787	1242521	3
3	1242804	1244953	2
3	1245360	1247439	2
3	1248478	1251896	3
3	1252669	1254828	3
3	1255151	1256659	3
3	1257642	1258181	2
3	1258842	1260846	3
3	1261377	1262376	3
3	1262796	1264647	3
3	1265344	1267499	3
3	1268320	1268925	3
3	1272596	1274900	3
3	1277119	1279712	3
3	1280427	1281619	3
3	1283433	1283772	3
3	1283996	1286080	3
3	1286538	1287793	3
3	1290206	1293033	2
3	1294344	1297339	2
3	1297972	1300243	2
3	1301119	1302882	2
3	1303472	1304768	3
3	1305207	1307171	3
3	1307559	1308198	3
3	1308827	1310952	3
3	1311460	1313308	3
3	1313770	1318691	3
3	1320280	1322570	3
3	1322999	1324325	3
3	1325544	1327210	3
3	1327565	1328691	3
3	1329508	1333595	3
3	1334063	1335080	3
3	1335788	1336216	2
3	1337862	1338204	2
3	1339251	1340002	2
3	1340677	1340848	2
3	1342084	1343359	3
3	1344068	1349197	3
3	1349410	1350343	3
3	1351584	1354441	3
3	1354859	1357206	3
3	1357370	1359283	3
3	1359387	1363410	3
3	1363695	1365989	3
3	1366528	1366936	3
3	1368379	1370388	2
3	1373904	1374594	2
3	1374970	1377463	2
3	1377496	1378116	2
3	1381238	1382352	2
3	1382744	1386264	2
3	1387381	1387893	2
3	1389088	1390296	2
3	1400198	1400728	2
3	1401402	1402709	2
3	1403201	1406187	2
3	1406454	1406822	2
3	1407006	1407549	2
3	1410021	1410764	2
3	1411307	1411982	3
3	1412226	1413217	3
3	1413439	1413904	3
3	1414127	1414524	3
3	1414954	1415409	2
3	1415828	1416556	3
3	1417343	1418957	3
3	1419520	1421655	3
3	1422356	1426421	3
3	1426786	1427240	3
3	1427374	1431554	2
3	1431672	1433335	3
3	1434630	1437056	3
3	1439206	1440114	3
3	1440426	1442009	3
3	1442237	1443477	3
3	1443934	1444264	2
3	1444889	1445696	2
3	1446739	1449052	3
3	1450058	1451969	3
3	1457605	1459063	3
3	1459542	1460964	3
3	1461180	1463110	3
3	1463380	1465178	2
3	1466472	1471997	2
3	1472483	1475576	3
3	1476082	1479982	3
3	1481059	1482199	3
3	1482376	1484480	3
3	1485566	1486975	3
3	1487634	1488983	3
3	1490171	1492155	2
3	1493213	1494402	3
3	1494760	1495791	3
3	1496576	1497350	3
3	1498253	1499577	3
3	1499925	1501802	3
3	1503464	1504463	3
3	1504732	1507978	2
3	1508969	1509889	3
3	1510781	1512396	2
3	1512870	1514064	3
3	1514376	1518016	3
3	1518905	1521597	3
3	1521804	1522217	2
3	1523443	1525617	3
3	1527152	1529870	3
3	1530246	1532026	2
3	1533628	1535513	3
3	1535942	1539122	3
3	1540113	1542239	3
3	1542775	1546689	3
3	1547284	1550105	3
3	1551285	1551563	2
3	1552550	1553026	3
3	1553310	1556158	2
3	1556513	1558759	2
3	1558848	1561544	2
3	1562225	1564413	2
3	1566526	1567137	2
3	1568425	1571422	2
3	1573056	1573464	2
4	1437	2926	2
4	5996	8102	2
4	10119	12219	2
4	13553	14865	2
4	15702	16766	2
4	17509	18919	3
4	19321	22445	3
4	22650	24152	3
4	24676	26176	2
4	26825	29093	3
4	30069	34718	3
4	36003	36600	2
4	37500	40437	3
4	40737	43906	2
4	46202	47727	2
4	49321	50002	3
4	50215	52234	3
4	53791	55081	2
4	55484	57777	3
4	58256	59901	3
4	61880	63276	3
4	63997	64979	2
4	67010	68015	3
4	68684	72810	3
4	73081	74559	3
4	75116	75676	2
4	76124	77190	3
4	77473	79259	3
4	79579	81116	3
4	81669	84523	3
4	85290	86256	3
4	86809	90737	3
4	93773	95309	3
4	96032	96773	3
4	97646	99321	3
4	100063	105446	3
4	106659	108392	3
4	109303	110977	3
4	111300	113644	2
4	115695	116441	2
4	116761	119764	3
4	119970	124216	3
4	125168	126901	3
4	128252	128859	3
4	129487	131008	3
4	131314	131837	3
4	132386	133412	3
4	133921	135933	3
4	136265	137029	2
4	139200	141771	3
4	142198	144358	2
4	145291	146293	3
4	147225	148932	3
4	149236	149943	3
4	150862	151738	3
4	153005	155143	3
4	156770	159013	3
4	160923	162108	3
4	162171	163703	3
4	167765	169661	3
4	171058	173812	3
4	175275	179100	3
4	179243	179971	3
4	180189	181308	3
4	181738	183468	3
4	183941	185922	3
4	186296	188701	3
4	189737	190546	2
4	190650	193513	2
4	193684	194790	3
4	195287	197331	3
4	197634	199238	3
4	200240	203288	3
4	204149	207494	3
4	209225	211594	3
4	211673	213291	3
4	213562	214430	3
4	215087	216747	2
4	219263	221562	3
4	221912	222605	3
4	224162	226016	3
4	226390	228874	3
4	230227	232719	3
4	233241	234785	3
4	235729	237978	2
4	238467	239705	2
4	240124	242638	3
4	242771	244047	3
4	244636	245389	3
4	245892	246456	3
4	247033	247784	3
4	248165	249300	3
4	250083	250209	2
4	251302	253132	2
4	253645	254382	2
4	255258	256928	2
4	257971	259285	3
4	259909	261838	2
4	262338	263340	2
4	263591	265510	3
4	266362	267754	3
4	268624	270124	3
4	270663	274242	3
4	274672	276433	3
4	276738	278318	3
4	278581	279700	2
4	280367	281015	3
4	281408	283553	3
4	284093	284852	3
4	285131	285995	3
4	286207	288871	3
4	290186	293182	3
4	293430	294289	3
4	294810	295827	3
4	295978	297690	3
4	298522	299109	3
4	299350	303449	3
4	303879	306784	3
4	307077	308441	3
4	308596	310161	3
4	310771	311239	3
4	311903	313880	3
4	314519	315730	3
4	316250	318708	3
4	318931	319989	2
4	321108	322772	2
4	322998	324632	2
4	325139	326384	3
4	327417	329478	2
4	330034	332664	3
4	332953	337782	3
4	338851	340827	2
4	341120	341826	3
4	342077	342968	3
4	343301	344709	3
4	345835	347042	3
4	347816	348535	3
4	350593	355120	3
4	356530	358336	2
4	359289	361218	3
4	363043	364493	3
4	364962	368540	2
4	369287	371679	2
4	372640	373673	3
4	374133	377440	3
4	379437	380906	3
4	381336	381640	2
4	386354	390348	3
4	390946	391343	3
4	391899	393671	3
4	394249	396324	3
4	396406	400195	3
4	400451	403532	3
4	403756	404943	3
4	405634	406197	3
4	407848	409190	2
4	409400	411748	2
4	411969	413965	2
4	414782	416333	3
4	416608	417223	3
4	417489	417930	3
4	419045	420462	3
4	421171	421597	3
4	422144	423567	3
4	423915	425305	3
4	425679	427040	3
4	427181	428022	3
4	429247	430027	3
4	430469	432249	3
4	432464	435681	3
4	437398	440786	3
4	441103	442229	3
4	442910	443950	3
4	445010	447387	3
4	448074	449144	3
4	449169	449703	3
4	450617	453306	3
4	453780	454152	3
4	454835	455607	3
4	455798	456596	3
4	458181	460869	3
4	461370	463323	3
4	463935	466772	3
4	467202	469039	3
4	470500	472762	3
4	473294	475613	3
4	476036	477023	3
4	477315	479673	3
4	481884	483663	3
4	483864	487218	3
4	487496	489231	3
4	489521	490684	3
4	490980	494047	3
4	494507	495815	3
4	496074	496976	3
4	497127	498191	3
4	499166	500246	3
4	500540	502355	3
4	503515	506165	3
4	506571	507496	3
4	507851	508616	3
4	509407	512921	3
4	513248	515058	3
4	515402	519102	3
4	519332	523719	2
4	524271	525079	3
4	525540	528549	2
4	532046	534414	3
4	535460	537758	3
4	538852	540912	3
4	541006	542639	3
4	543775	543949	3
4	545729	546783	3
4	547704	551074	2
4	551330	552061	3
4	552869	555029	3
4	556119	558612	3
4	559165	560668	3
4	561222	563595	3
4	563825	564979	2
4	565362	568704	3
4	569179	572193	3
4	572650	574067	2
4	575333	579175	2
4	581631	582840	2
4	584065	585667	3
4	585877	588580	3
4	590023	590584	3
4	591169	591395	3
4	592637	593898	3
4	594147	594521	3
4	594831	597876	3
4	597988	599223	3
4	599588	600747	3
4	601158	607164	3
4	608716	609105	3
4	609970	610831	3
4	612266	614733	3
4	616797	619793	3
4	620057	621219	3
4	621496	626218	3
4	626380	627871	3
4	628532	634681	3
4	634971	637535	3
4	637754	639807	3
4	640194	643003	2
4	643571	644733	3
4	644904	646337	3
4	646626	647108	3
4	647319	650138	3
4	652295	655889	3
4	656117	661509	3
4	661772	664053	3
4	664768	665987	2
4	666200	667166	3
4	667966	669022	3
4	669988	672527	3
4	672677	673750	3
4	674616	676834	3
4	677145	679662	2
4	679787	682090	2
4	682093	682705	2
4	683090	683725	2
4	684266	686106	2
4	686198	687772	3
4	688305	692601	3
4	692802	693686	3
4	693754	694449	3
4	700204	701621	3
4	701712	706229	3
4	706756	708649	2
4	710932	711243	2
4	712689	714304	2
4	714350	716223	2
4	719389	721502	2
4	723012	725424	2
4	725974	728065	2
4	728910	731894	2
4	733330	738027	2
4	738300	742790	2
4	746374	747300	2
4	748324	749539	2
4	750081	751316	2
4	753097	754838	2
4	755149	757857	3
4	758079	759132	3
4	759394	761299	3
4	761389	762684	3
4	763769	769086	2
4	769366	770024	3
4	772147	773293	3
4	774711	776179	3
4	776757	778165	3
4	778391	778995	3
4	779798	781297	3
4	781402	783075	3
4	783548	784832	3
4	785466	787169	3
4	789484	791220	3
4	791420	795111	3
4	795547	796586	2
4	797014	800588	3
4	801160	802488	2
4	802787	803830	3
4	804984	806846	3
4	807301	808940	3
4	809569	810869	2
4	811565	812200	3
4	812374	814361	3
4	814715	815260	3
4	815465	819580	3
4	820541	822627	3
4	823298	825448	3
4	826076	826432	3
4	829809	830546	3
4	831916	832601	3
4	832948	834333	3
4	834752	837510	3
4	837935	839977	3
4	840557	841688	3
4	842198	845206	3
4	847241	847873	3
4	848702	850464	3
4	850753	853250	2
4	854744	856133	3
4	856675	859386	3
4	859715	861623	3
4	862373	862761	2
4	862957	864833	3
4	865291	866316	2
4	867349	868436	3
4	869513	871878	2
4	872640	874793	3
4	875296	877779	3
4	878206	878587	3
4	881109	882745	3
4	883178	883685	3
4	885610	886746	3
4	888164	889122	3
4	889304	890404	3
4	890673	891708	3
4	892056	894960	3
4	895159	896354	3
4	896591	898631	3
4	899420	900241	3
4	900535	903281	3
4	903867	906217	3
4	906491	909557	2
4	910871	913353	3
4	914437	915305	3
4	916781	917417	3
4	919178	920370	3
4	920711	923709	3
4	924978	925576	3
4	925964	929967	3
4	930226	931645	3
4	933271	935072	3
4	935347	936638	3
4	936739	937461	3
4	937765	938302	3
4	939145	940257	2
4	941249	943106	3
4	945084	945344	3
4	946434	947838	3
4	949736	950024	3
4	950608	954551	3
4	956161	958648	3
4	959436	962413	3
4	963170	966186	2
4	966553	967696	3
4	967931	970106	3
4	970636	971604	3
4	972194	976064	3
4	976873	977947	3
4	978394	981081	3
4	981423	984577	3
4	986343	988620	3
4	989010	991212	2
4	992539	993881	2
4	996497	998321	2
4	999581	1001988	3
4	1002229	1005172	3
4	1005497	1010119	2
4	1011244	1013033	2
4	1013504	1014757	2
4	1015088	1018217	3
4	1018843	1020605	3
4	1022724	1027660	3
4	1028057	1029862	3
4	1030560	1032411	2
4	1036080	1037233	2
4	1038336	1039850	2
4	1040269	1042553	3
4	1043204	1043406	2
4	1044597	1045971	2
4	1047103	1048604	2
4	1050091	1051594	2
4	1052249	1055092	2
4	1055655	1057833	2
4	1058392	1058869	2
4	1059077	1060049	2
4	1060879	1061437	2
4	1061590	1062655	2
4	1064031	1066381	2
4	1067406	1070809	2
4	1071380	1072715	2
4	1073620	1075764	2
4	1077073	1077798	2
4	1078796	1079540	2
4	1081411	1082902	2
5	4215	5012	2
5	6745	6952	2
5	7287	8614	2
5	9144	10903	2
5	11831	12746	2
5	14556	16504	2
5	21438	24274	2
5	24813	25964	2
5	28217	29482	2
5	30266	31595	2
5	32965	35067	2
5	35636	35966	3
5	36349	37684	3
5	37954	40556	3
5	40789	41672	2
5	43408	45794	2
5	46161	49752	3
5	50071	55259	3
5	55500	61778	2
5	63413	64117	3
5	65511	66692	3
5	68112	69151	2
5	69629	70953	2
5	71896	73584	2
5	75180	77551	3
5	77879	79453	3
5	80078	80297	2
5	80720	81562	3
5	82389	82869	3
5	84961	85723	3
5	86261	91905	3
5	92003	92577	2
5	92772	94108	2
5	95501	98441	3
5	98744	102740	3
5	103196	106099	3
5	108418	109594	3
5	109864	112402	3
5	113289	115510	3
5	115849	117615	3
5	119616	122374	3
5	122651	125839	3
5	126529	127739	2
5	128555	131055	3
5	132299	133918	3
5	134252	136975	3
5	137348	139141	3
5	140321	143206	2
5	144530	145718	3
5	146446	148297	3
5	148646	150362	2
5	151235	153080	2
5	153629	154412	3
5	154816	157479	3
5	158339	160673	3
5	162008	162860	3
5	163118	169396	3
5	171444	171764	3
5	172303	174967	3
5	175331	178283	3
5	178991	181172	3
5	182212	183288	3
5	183858	185215	3
5	185987	187346	2
5	189846	192096	2
5	194441	200633	3
5	201272	201753	2
5	202816	203921	2
5	204583	207225	3
5	208376	209695	3
5	210559	211580	2
5	212294	213718	3
5	214529	215067	2
5	216148	218759	2
5	219768	220585	2
5	222330	222515	2
5	222930	223044	2
5	224302	230133	2
5	230640	232996	2
5	233882	237870	3
5	238320	242691	3
5	242937	245655	3
5	245790	247860	3
5	248168	251116	3
5	252103	255269	2
5	256900	262887	3
5	263566	266320	2
5	268226	268457	2
5	270788	271045	3
5	272513	275730	2
5	277220	277511	3
5	278393	278927	2
5	280352	280962	3
5	281097	281486	2
5	281658	284615	2
5	284942	286717	3
5	286934	289580	3
5	290559	290821	3
5	291940	295484	3
5	295720	296480	3
5	296648	298152	3
5	298521	300140	3
5	300881	303496	3
